"ID";"TCM_DN";"Rev";"ClientCode";"LastTrn";"LastTrnClient";"StagingPath"
"1239";"4355-VD-FP-50009012";"AA";"50-PRDS-V9012";"50-TTMCP-00004";"CPC-RLPP-WTR-004577";
"1240";"4355-VD-FP-22008062";"AA";"22-PRDS-V8062";"2122-TTMCP-00068";"CPC-RLPP-WTR-005409";
"1241";"4355-VD-FP-50007903";"AA";"50-PRDS-V7903AB";"50-TTMCP-00038";"CPC-RLPP-WTR-005552";
"1242";"4355-VD-FP-50007904";"AA";"50-PRDS-V7904";"50-TTMCP-00035";"CPC-RLPP-WTR-005440";
"1243";"4355-VD-FP-22009012";"AA";"22-PRDS-V9012";"2122-TTMCP-00018";"CPC-RLPP-WTR-004670";
"1244";"4355-VD-FP-60008012";"AA";"60-PRDS-V8012A-D";"50-TTMCP-00046";"CPC-RLPP-WTR-005638";
"1245";"4355-VE-FP-21002021";"AA";"21-PRDS-E2021";"2122-TTMCP-00013";"CPC-RLPP-WTR-004664";
"1247";"4355-VE-FP-21004021";"AA";"21-PRDS-E4021A-F";"2122-TTMCP-00088";"CPC-RLPP-WTR-005705";
"1249";"4355-VE-FP-21002042";"AA";"21-PRDS-E2042";"2122-TTMCP-00079";"CPC-RLPP-WTR-005508";
"1250";"4355-VE-FP-21002022";"AA";"21-PRDS-E2022";"2122-TTMCP-00013";"CPC-RLPP-WTR-004665";
"1251";"4355-VE-FP-21002023";"AA";"21-PRDS-E2023";"2122-TTMCP-00079";"CPC-RLPP-WTR-005508";
"1252";"4355-VE-FP-21003010";"AA";"21-PRDS-E3010";"2122-TTMCP-00088";"CPC-RLPP-WTR-005704";
"1253";"4355-VE-FP-21003022";"AA";"21-PRDS-E3022";"2122-TTMCP-00079";"CPC-RLPP-WTR-005508";
"1254";"4355-VE-FP-21005074";"AA";"21-PRDS-E5074";"2122-TTMCP-00079";"CPC-RLPP-WTR-005524";
"1255";"4355-VE-FP-21005064";"AA";"21-PRDS-E5064";"2122-TTMCP-00044";"CPC-RLPP-WTR-005038";
"1256";"4355-VE-FP-21005066";"AA";"21-PRDS-E5066";"2122-TTMCP-00044";"CPC-RLPP-WTR-005038";
"1257";"4355-VE-FP-21004031";"AA";"21-PRDS-E4031";"2122-TTMCP-00043";"CPC-RLPP-WTR-005035";
"1258";"4355-VE-FP-21004023";"AA";"21-PRDS-E4023";"2122-TTMCP-00079";"CPC-RLPP-WTR-005524";
"1259";"4355-VE-FP-21005021";"AA";"21-PRDS-E5021";"2122-TTMCP-00079";"CPC-RLPP-WTR-005508";
"1260";"4355-VE-FP-21005075";"AA";"21-PRDS-E5075";"2122-TTMCP-00013";"CPC-RLPP-WTR-004666";
"1261";"4355-VE-FP-21005065";"AA";"21-PRDS-E5065";"2122-TTMCP-00044";"CPC-RLPP-WTR-005038";
"1263";"4355-VE-FP-21004024";"AA";"21-PRDS-E4024";"2122-TTMCP-00043";"CPC-RLPP-WTR-005035";
"1265";"4355-VE-FP-22004021";"AA";"22-PRDS-E4021A-F";"2122-TTMCP-00088";"CPC-RLPP-WTR-005705";
"1266";"4355-VE-FP-21005077";"AA";"21-PRDS-E5077";"2122-TTMCP-00079";"CPC-RLPP-WTR-005508";
"1268";"4355-VE-FP-22004023";"AA";"22-PRDS-E4023";"2122-TTMCP-00070";"CPC-RLPP-WTR-005418";
"1269";"4355-VE-FP-22004031";"AA";"22-PRDS-E4031";"2122-TTMCP-00043";"CPC-RLPP-WTR-005035";
"1270";"4355-VE-FP-22003022";"AA";"22-PRDS-E3022";"2122-TTMCP-00070";"CPC-RLPP-WTR-005418";
"1271";"4355-VE-FP-22002042";"AA";"22-PRDS-E2042";"2122-TTMCP-00070";"CPC-RLPP-WTR-005418";
"1272";"4355-VE-FP-21008062";"AA";"21-PRDS-E8062";"2122-TTMCP-00046";"CPC-RLPP-WTR-005131";
"1273";"4355-VE-FP-22002024";"AA";"22-PRDS-E2024";"2122-TTMCP-00045";"CPC-RLPP-WTR-005024";
"1274";"4355-VE-FP-22005065";"AA";"22-PRDS-E5065";"2122-TTMCP-00044";"CPC-RLPP-WTR-005038";
"1276";"4355-VE-FP-22005021";"AA";"22-PRDS-E5021";"2122-TTMCP-00070";"CPC-RLPP-WTR-005418";
"1278";"4355-VE-FP-22005066";"AA";"22-PRDS-E5066";"2122-TTMCP-00044";"CPC-RLPP-WTR-005038";
"1279";"4355-VE-FP-22005067";"AA";"22-PRDS-E5067";"2122-TTMCP-00044";"CPC-RLPP-WTR-005038";
"1280";"4355-VE-FP-22005064";"AA";"22-PRDS-E5064";"2122-TTMCP-00044";"CPC-RLPP-WTR-005038";
"1281";"4355-VE-FP-22004034";"AA";"22-PRDS-E4034";"2122-TTMCP-00043";"CPC-RLPP-WTR-005035";
"1282";"4355-VE-FP-22005072";"AA";"22-PRDS-E5072";"2122-TTMCP-00106";"RLPP-TCPTM-00002";
"1283";"4355-VE-FP-22005071";"AA";"22-PRDS-E5071";"2122-TTMCP-00106";"RLPP-TCPTM-00002";
"1284";"4355-VE-FP-22005077";"AA";"22-PRDS-E5077";"2122-TTMCP-00106";"RLPP-TCPTM-00002";
"1285";"4355-VE-FP-50007902";"AA";"50-PRDS-E7902";"50-TTMCP-00026";"CPC-RLPP-WTR-005329";
"1286";"4355-VE-FP-22005076";"AA";"22-PRDS-E5076";"2122-TTMCP-00088";"CPC-RLPP-WTR-005703";
"1287";"4355-VE-FP-22008062";"AA";"22-PRDS-E8062";"2122-TTMCP-00046";"CPC-RLPP-WTR-005131";
"1288";"4355-VE-FP-50007903";"AA";"50-PRDS-E7903";"50-TTMCP-00026";"CPC-RLPP-WTR-005330";
"1289";"4355-VE-FP-22005074";"AA";"22-PRDS-E5074";"2122-TTMCP-00043";"CPC-RLPP-WTR-005107";
"1290";"4355-VE-FP-22005079";"AA";"22-PRDS-E5079";"2122-TTMCP-00024";"CPC-RLPP-WTR-004728";
"1291";"4355-VE-FP-50007901";"AA";"50-PRDS-E7901";"50-TTMCP-00026";"CPC-RLPP-WTR-005328";
"1292";"4355-VE-FP-50007904";"AA";"50-PRDS-E7904";"50-TTMCP-00026";"CPC-RLPP-WTR-005331";
"1293";"4355-VE-FP-22005075";"AA";"22-PRDS-E5075";"2122-TTMCP-00088";"CPC-RLPP-WTR-005702";
"1295";"4355-VF-FP-21002043";"AA";"21-PRDS-F2043";"2122-TTMCP-00069";"CPC-RLPP-WTR-005429";
"1296";"4355-VF-FP-21003023";"AA";"21-PRDS-F3023";"2122-TTMCP-00069";"CPC-RLPP-WTR-005429";
"1300";"4355-VE-FP-50007906";"AA";"50-PRDS-E7906";"50-TTMCP-00026";"CPC-RLPP-WTR-005334";
"1301";"4355-VE-FP-50007910";"AA";"50-PRDS-E7910";"50-TTMCP-00026";"CPC-RLPP-WTR-005335";
"1302";"4355-VF-FP-21002011";"AA";"21-PRDS-F2011";"2122-TTMCP-00069";"CPC-RLPP-WTR-005429";
"1303";"4355-VE-FP-50007905";"AA";"50-PRDS-E7905";"50-TTMCP-00026";"CPC-RLPP-WTR-005333";
"1304";"4355-VF-FP-22002043";"AA";"22-PRDS-F2043";"2122-TTMCP-00069";"CPC-RLPP-WTR-005429";
"1305";"4355-VF-FP-21005021";"AA";"21-PRDS-F5021AB";"2122-TTMCP-00059";"CPC-RLPP-WTR-005196";
"1306";"4355-VF-FP-21008061";"AA";"21-PRDS-F8061";"2122-TTMCP-00059";"CPC-RLPP-WTR-005196";
"1309";"4355-VF-FP-21004023";"AA";"21-PRDS-F4023";"2122-TTMCP-00083";"CPC-RLPP-WTR-005505";
"1311";"4355-VF-FP-22002020";"AA";"22-PRDS-F2020";"2122-TTMCP-00069";"CPC-RLPP-WTR-005429";
"1313";"4355-VF-FP-21004022";"AA";"21-PRDS-F4022AB";"2122-TTMCP-00069";"CPC-RLPP-WTR-005429";
"1314";"4355-VG-FP-21002042";"AA";"21-PRDS-P2042AB";"2122-TTMCP-00041";"CPC-RLPP-WTR-005028";
"1315";"4355-VF-FP-22003023";"AA";"22-PRDS-F3023";"2122-TTMCP-00069";"CPC-RLPP-WTR-005429";
"1317";"4355-VF-FP-22004022";"AA";"22-PRDS-F4022AB";"2122-TTMCP-00069";"CPC-RLPP-WTR-005429";
"1319";"4355-VF-FP-22004023";"AA";"22-PRDS-F4023";"2122-TTMCP-00083";"CPC-RLPP-WTR-005505";
"1322";"4355-VG-FP-21002024";"AA";"21-PRDS-P2024AB";"2122-TTMCP-00041";"CPC-RLPP-WTR-005027";
"1323";"4355-VF-FP-22005021";"AA";"22-PRDS-F5021AB";"2122-TTMCP-00059";"CPC-RLPP-WTR-005196";
"1324";"4355-VG-FP-21003023";"AA";"21-PRDS-P3023";"2122-TTMCP-00041";"CPC-RLPP-WTR-005028";
"1325";"4355-VG-FP-21003003";"AA";"21-PRDS-P3003AB";"2122-TTMCP-00039";"CPC-RLPP-WTR-004999";
"1326";"4355-VG-FP-21004040";"AA";"21-PRDS-P4040A-F";"2122-TTMCP-00081";"CPC-RLPP-WTR-005503";
"1327";"4355-VG-FP-21004033";"AA";"21-PRDS-P4033";"2122-TTMCP-00101";"RLPP-TCPTM-00001";
"1328";"4355-VG-FP-21005065";"AA";"21-PRDS-P5065AB";"2122-TTMCP-00039";"CPC-RLPP-WTR-005032";
"1329";"4355-VG-FP-21004020";"AA";"21-PRDS-P4020";"2122-TTMCP-00039";"CPC-RLPP-WTR-005011";
"1330";"4355-VG-FP-21003022";"AA";"21-PRDS-P3022AB";"2122-TTMCP-00041";"CPC-RLPP-WTR-005028";
"1331";"4355-VG-FP-21003006";"AA";"21-PRDS-P3006AB";"2122-TTMCP-00039";"CPC-RLPP-WTR-005013";
"1332";"4355-VG-FP-21003010";"AA";"21-PRDS-P3010";"2122-TTMCP-00039";"CPC-RLPP-WTR-005015";
"1333";"4355-VG-FP-21005074";"AA";"21-PRDS-P5074AB";"2122-TTMCP-00061";"CPC-RLPP-WTR-005375";
"1334";"4355-VG-FP-21008062";"AA";"21-PRDS-P8062AB";"2122-TTMCP-00061";"CPC-RLPP-WTR-005375";
"1335";"4355-VG-FP-21006035";"AA";"21-PRDS-P6035AB";"2122-TTMCP-00091";"CPC-RLPP-WTR-005635";
"1336";"4355-VG-FP-22003016";"AA";"22-PRDS-P3016A-C";"2122-TTMCP-00039";"CPC-RLPP-WTR-005032";
"1337";"4355-VG-FP-22002042";"AA";"22-PRDS-P2042AB";"2122-TTMCP-00041";"CPC-RLPP-WTR-005028";
"1338";"4355-VG-FP-22003022";"AA";"22-PRDS-P3022AB";"2122-TTMCP-00041";"CPC-RLPP-WTR-005028";
"1339";"4355-VG-FP-21006070";"AA";"21-PRDS-P6070";"2122-TTMCP-00091";"CPC-RLPP-WTR-005630";
"1340";"4355-VG-FP-22004020";"AA";"22-PRDS-P4020";"2122-TTMCP-00039";"CPC-RLPP-WTR-005032";
"1341";"4355-VG-FP-21006071";"AA";"21-PRDS-P6071";"2122-TTMCP-00091";"CPC-RLPP-WTR-005633";
"1342";"4355-VG-FP-22003003";"AA";"22-PRDS-P3003AB";"2122-TTMCP-00039";"CPC-RLPP-WTR-005032";
"1343";"4355-VG-FP-22002024";"AA";"22-PRDS-P2024AB";"2122-TTMCP-00082";"CPC-RLPP-WTR-005525";
"1344";"4355-VG-FP-22006071";"AA";"22-PRDS-P6071";"2122-TTMCP-00091";"CPC-RLPP-WTR-005632";
"1345";"4355-VG-FP-22004034";"AA";"22-PRDS-P4034";"2122-TTMCP-00101";"RLPP-TCPTM-00001";
"1346";"4355-VG-FP-22006070";"AA";"22-PRDS-P6070";"2122-TTMCP-00091";"CPC-RLPP-WTR-005631";
"1347";"4355-VG-FP-22008062";"AA";"22-PRDS-P8062AB";"2122-TTMCP-00061";"CPC-RLPP-WTR-005375";
"1348";"4355-VG-FP-22005065";"AA";"22-PRDS-P5065AB";"2122-TTMCP-00039";"CPC-RLPP-WTR-005032";
"1349";"4355-VG-FP-22005076";"AA";"22-PRDS-P5076AB";"2122-TTMCP-00039";"CPC-RLPP-WTR-005032";
"1350";"4355-VG-FP-22004040";"AA";"22-PRDS-P4040A-F";"2122-TTMCP-00081";"CPC-RLPP-WTR-005504";
"1351";"4355-VG-FP-22005079";"AA";"22-PRDS-P5079AB";"2122-TTMCP-00061";"CPC-RLPP-WTR-005375";
"1352";"4355-VG-FP-22005021";"AA";"22-PRDS-P5021";"2122-TTMCP-00061";"CPC-RLPP-WTR-005375";
"1353";"4355-VG-FP-22004033";"AA";"22-PRDS-P4033";"2122-TTMCP-00101";"RLPP-TCPTM-00001";
"1354";"4355-VG-FP-50007903";"AA";"50-PRDS-P7903AB";"50-TTMCP-00023";"CPC-RLPP-WTR-005231";
"1355";"4355-VR-FP-22004002";"AA";"22-PRDS-R4001B";"2122-TTMCP-00001";"CPC-RLPP-WTR-004267";
"1356";"4355-VY-FP-21001001";"AA";"21-PRDS-PK1001AB";"2122-TTMCP-00009";"CPC-RLPP-WTR-004541";
"1357";"4355-VG-FP-50007901";"AA";"50-PRDS-P7901AB";"50-TTMCP-00023";"CPC-RLPP-WTR-005229";
"1358";"4355-VG-FP-50007905";"AA";"50-PRDS-P7905AB";"50-TTMCP-00023";"CPC-RLPP-WTR-005234";
"1359";"4355-VR-FP-22004001";"AA";"22-PRDS-R4001A";"2122-TTMCP-00001";"CPC-RLPP-WTR-004266";
"1360";"4355-VG-FP-50007904";"AA";"50-PRDS-P7904AB";"50-TTMCP-00023";"CPC-RLPP-WTR-005233";
"1361";"4355-VG-FP-50007902";"AA";"50-PRDS-P7902AB";"50-TTMCP-00023";"CPC-RLPP-WTR-005230";
"1362";"4355-VR-FP-21004001";"AA";"21-PRDS-R4001";"2122-TTMCP-00001";"CPC-RLPP-WTR-003951";
"1363";"4355-VR-FP-50007901";"AA";"50-PRDS-R7901";"50-TTMCP-00025";"CPC-RLPP-WTR-005327";
"1364";"4355-VY-FP-21002040";"AA";"21-PRDS-PK2040";"2122-TTMCP-00047";"CPC-RLPP-WTR-005133";
"1365";"4355-VY-FP-21006001";"AA";"21-PRDS-PK6001";"2122-TTMCP-00065";"CPC-RLPP-WTR-005340";
"1366";"4355-VY-FP-21005021";"AA";"21-PRDS-PK5021";"2122-TTMCP-00015";"CPC-RLPP-WTR-004727";
"1368";"4355-VY-FP-21007001";"AA";"21-PRDS-PK7001";"2122-TTMCP-00074";"CPC-RLPP-WTR-005426";
"1369";"4355-VY-FP-21006020";"AA";"21-PRDS-PK6020";"2122-TTMCP-00040";"CPC-RLPP-WTR-005025";
"1370";"4355-VY-FP-21008061";"AA";"21-PRDS-PK8061";"2122-TTMCP-00047";"CPC-RLPP-WTR-005133";
"1371";"4355-VY-FP-21004001";"AA";"21-PRDS-PK4001AB";"2122-TTMCP-00010";"CPC-RLPP-WTR-004597";
"1372";"4355-VY-FP-21001002";"AA";"21-PRDS-PK1002";"2122-TTMCP-00009";"CPC-RLPP-WTR-004542";
"1374";"4355-VY-FP-22007001";"AA";"22-PRDS-PK7001";"2122-TTMCP-00074";"CPC-RLPP-WTR-005426";
"1375";"4355-VY-FP-22004002";"AA";"22-PRDS-PK4001B";"2122-TTMCP-00010";"CPC-RLPP-WTR-004645";
"1378";"4355-VY-FP-22005090";"AA";"22-PRDS-PK5090";"2122-TTMCP-00006";"CPC-RLPP-WTR-004737";
"1379";"4355-VY-FP-22004001";"AA";"22-PRDS-PK4001A";"2122-TTMCP-00010";"CPC-RLPP-WTR-004643";
"1380";"4355-VY-FP-22006020";"AA";"22-PRDS-PK6020";"2122-TTMCP-00040";"CPC-RLPP-WTR-005026";
"1381";"4355-VY-FP-22005021";"AA";"22-PRDS-PK5021";"2122-TTMCP-00015";"CPC-RLPP-WTR-004726";
"1383";"4355-VY-FP-22006001";"AA";"22-PRDS-PK6001";"2122-TTMCP-00065";"CPC-RLPP-WTR-005340";
"1385";"4355-VZ-CP-22000008";"AA";"22-PRLS-00008";"2122-TTMCP-00026";"CPC-RLPP-WTR-004565";
"1386";"4355-VZ-CP-21000008";"AA";"21-PRLS-00008";"2122-TTMCP-00003";"CPC-RLPP-WTR-004409";
"1389";"4355-VZ-DP-21002001";"AA";"21-PFD-2001";"2122-TTMCP-00004";"CPC-RLPP-WTR-004147";
"1390";"4355-VZ-DP-21001002";"AA";"21-PFD-1002";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1392";"4355-VZ-DP-21001001";"AA";"21-PFD-1001";"2122-TTMCP-00004";"CPC-RLPP-WTR-004274";
"1394";"4355-VZ-DP-21003002";"AA";"21-PFD-3002";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1395";"4355-VZ-DP-21002081";"AA";"21-PFD-2081";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1396";"4355-VZ-DP-21002050";"AA";"21-PFD-2050";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1397";"4355-VZ-DP-21002021";"AA";"21-PFD-2021";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1398";"4355-VZ-DP-21003004";"AA";"21-PFD-3004";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1399";"4355-VZ-DP-21002022";"AA";"21-PFD-2022";"2122-TTMCP-00004";"CPC-RLPP-WTR-004250";
"1400";"4355-VZ-DP-21002040";"AA";"21-PFD-2040";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1401";"4355-VZ-DP-21003001";"AA";"21-PFD-3001";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1402";"4355-VZ-DP-21003003";"AA";"21-PFD-3003";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1403";"4355-VZ-DP-21002041";"AA";"21-PFD-2041";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1404";"4355-VZ-DP-21004002";"AA";"21-PFD-4002";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1405";"4355-VZ-DP-21003021";"AA";"21-PFD-3021";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1406";"4355-VZ-DP-21003005";"AA";"21-PFD-3005";"2122-TTMCP-00004";"CPC-RLPP-WTR-004252";
"1407";"4355-VZ-DP-21004012";"AA";"21-PFD-4012";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1408";"4355-VZ-DP-21003020";"AA";"21-PFD-3020";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1409";"4355-VZ-DP-21004001";"AA";"21-PFD-4001";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1410";"4355-VZ-DP-21004013";"AA";"21-PFD-4013";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1411";"4355-VZ-DP-21004011";"AA";"21-PFD-4011";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1412";"4355-VZ-DP-21003030";"AA";"21-PFD-3030";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1413";"4355-VZ-DP-21004014";"AA";"21-PFD-4014";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1414";"4355-VZ-DP-21005005";"AA";"21-PFD-5005";"2122-TTMCP-00004";"CPC-RLPP-WTR-005343";
"1415";"4355-VZ-DP-21004033";"AA";"21-PFD-4033";"2122-TTMCP-00004";"CPC-RLPP-WTR-004254";
"1416";"4355-VZ-DP-21005001";"AA";"21-PFD-5001";"2122-TTMCP-00004";"CPC-RLPP-WTR-005342";
"1417";"4355-VZ-DP-21004016";"AA";"21-PFD-4016";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1418";"4355-VZ-DP-21006001";"AA";"21-PFD-6001";"2122-TTMCP-00004";"CPC-RLPP-WTR-005345";
"1419";"4355-VZ-DP-21004015";"AA";"21-PFD-4015";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1420";"4355-VZ-DP-21004032";"AA";"21-PFD-4032";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1421";"4355-VZ-DP-21004031";"AA";"21-PFD-4031";"2122-TTMCP-00004";"CPC-RLPP-WTR-004275";
"1422";"4355-VZ-DP-21006002";"AA";"21-PFD-6002";"2122-TTMCP-00004";"CPC-RLPP-WTR-004256";
"1423";"4355-VZ-DP-21005006";"AA";"21-PFD-5006";"2122-TTMCP-00004";"CPC-RLPP-WTR-005344";
"1424";"4355-VZ-DP-21008002";"AA";"21-PFD-8002";"2122-TTMCP-00004";"CPC-RLPP-WTR-004639";
"1425";"4355-VZ-DP-21007001";"AA";"21-PFD-7001";"2122-TTMCP-00004";"CPC-RLPP-WTR-004258";
"1426";"4355-VZ-DP-21008006";"AA";"21-PFD-8006";"2122-TTMCP-00004";"CPC-RLPP-WTR-005351";
"1427";"4355-VZ-DP-21006005";"AA";"21-PFD-6005";"2122-TTMCP-00004";"CPC-RLPP-WTR-005348";
"1428";"4355-VZ-DP-21006004";"AA";"21-PFD-6004";"2122-TTMCP-00004";"CPC-RLPP-WTR-005347";
"1429";"4355-VZ-DP-21008001";"AA";"21-PFD-8001";"2122-TTMCP-00004";"CPC-RLPP-WTR-005349";
"1430";"4355-VZ-DP-21008003";"AA";"21-PFD-8003";"2122-TTMCP-00004";"CPC-RLPP-WTR-005350";
"1431";"4355-VZ-DP-21008010";"AA";"21-PFD-8010";"2122-TTMCP-00004";"CPC-RLPP-WTR-005353";
"1432";"4355-VZ-DP-21006003";"AA";"21-PFD-6003";"2122-TTMCP-00004";"CPC-RLPP-WTR-005346";
"1433";"4355-VZ-DP-21008009";"AA";"21-PFD-8009";"2122-TTMCP-00004";"CPC-RLPP-WTR-005352";
"1434";"4355-VZ-DP-22002004";"AA";"22-PFD-2004";"2122-TTMCP-00031";"CPC-RLPP-WTR-004747";
"1435";"4355-VZ-DP-21008020";"AA";"21-PFD-8020";"2122-TTMCP-00004";"CPC-RLPP-WTR-005753";
"1436";"4355-VZ-DP-22003001";"AA";"22-PFD-3001";"2122-TTMCP-00031";"CPC-RLPP-WTR-004750";
"1437";"4355-VZ-DP-22002081";"AA";"22-PFD-2081";"2122-TTMCP-00031";"CPC-RLPP-WTR-004749";
"1438";"4355-VZ-DP-21009008";"AA";"21-PFD-9008";"2122-TTMCP-00004";"CPC-RLPP-WTR-005355";
"1439";"4355-VZ-DP-22002003";"AA";"22-PFD-2003";"2122-TTMCP-00031";"CPC-RLPP-WTR-004746";
"1440";"4355-VZ-DP-21008012";"AA";"21-PFD-8012";"2122-TTMCP-00004";"CPC-RLPP-WTR-004262";
"1441";"4355-VZ-DP-22002002";"AA";"22-PFD-2002";"2122-TTMCP-00031";"CPC-RLPP-WTR-004745";
"1442";"4355-VZ-DP-22002005";"AA";"22-PFD-2005";"2122-TTMCP-00031";"CPC-RLPP-WTR-004748";
"1443";"4355-VZ-DP-21008021";"AA";"21-PFD-8021";"2122-TTMCP-00004";"CPC-RLPP-WTR-004264";
"1444";"4355-VZ-DP-22004002";"AA";"22-PFD-4002";"2122-TTMCP-00031";"CPC-RLPP-WTR-004757";
"1445";"4355-VZ-DP-22003030";"AA";"22-PFD-3030";"2122-TTMCP-00031";"CPC-RLPP-WTR-004755";
"1446";"4355-VZ-DP-22003002";"AA";"22-PFD-3002";"2122-TTMCP-00031";"CPC-RLPP-WTR-004751";
"1447";"4355-VZ-DP-22003004";"AA";"22-PFD-3004";"2122-TTMCP-00031";"CPC-RLPP-WTR-004752";
"1448";"4355-VZ-DP-22004003";"AA";"22-PFD-4003";"2122-TTMCP-00031";"CPC-RLPP-WTR-004758";
"1449";"4355-VZ-DP-22003008";"AA";"22-PFD-3008";"2122-TTMCP-00031";"CPC-RLPP-WTR-004754";
"1450";"4355-VZ-DP-22004011";"AA";"22-PFD-4011";"2122-TTMCP-00031";"CPC-RLPP-WTR-004759";
"1451";"4355-VZ-DP-22003007";"AA";"22-PFD-3007";"2122-TTMCP-00031";"CPC-RLPP-WTR-004753";
"1452";"4355-VZ-DP-22004012";"AA";"22-PFD-4012";"2122-TTMCP-00031";"CPC-RLPP-WTR-004760";
"1453";"4355-VZ-DP-22004001";"AA";"22-PFD-4001";"2122-TTMCP-00031";"CPC-RLPP-WTR-004756";
"1454";"4355-VZ-DP-22005011";"AA";"22-PFD-5011";"2122-TTMCP-00031";"CPC-RLPP-WTR-004770";
"1455";"4355-VZ-DP-22004016";"AA";"22-PFD-4016";"2122-TTMCP-00031";"CPC-RLPP-WTR-004764";
"1456";"4355-VZ-DP-22004014";"AA";"22-PFD-4014";"2122-TTMCP-00031";"CPC-RLPP-WTR-004762";
"1457";"4355-VZ-DP-22004033";"AA";"22-PFD-4033";"2122-TTMCP-00031";"CPC-RLPP-WTR-004768";
"1458";"4355-VZ-DP-22004031";"AA";"22-PFD-4031";"2122-TTMCP-00031";"CPC-RLPP-WTR-004766";
"1459";"4355-VZ-DP-22005001";"AA";"22-PFD-5001";"2122-TTMCP-00031";"CPC-RLPP-WTR-004769";
"1460";"4355-VZ-DP-22004015";"AA";"22-PFD-4015";"2122-TTMCP-00031";"CPC-RLPP-WTR-004763";
"1461";"4355-VZ-DP-22004032";"AA";"22-PFD-4032";"2122-TTMCP-00031";"CPC-RLPP-WTR-004767";
"1462";"4355-VZ-DP-22004013";"AA";"22-PFD-4013";"2122-TTMCP-00031";"CPC-RLPP-WTR-004761";
"1463";"4355-VZ-DP-22004030";"AA";"22-PFD-4030";"2122-TTMCP-00031";"CPC-RLPP-WTR-004765";
"1464";"4355-VZ-DP-22006003";"AA";"22-PFD-6003";"2122-TTMCP-00031";"CPC-RLPP-WTR-004775";
"1465";"4355-VZ-DP-22007001";"AA";"22-PFD-7001";"2122-TTMCP-00031";"CPC-RLPP-WTR-004778";
"1466";"4355-VZ-DP-22006001";"AA";"22-PFD-6001";"2122-TTMCP-00031";"CPC-RLPP-WTR-004773";
"1467";"4355-VZ-DP-22005012";"AA";"22-PFD-5012";"2122-TTMCP-00031";"CPC-RLPP-WTR-004771";
"1468";"4355-VZ-DP-22006002";"AA";"22-PFD-6002";"2122-TTMCP-00031";"CPC-RLPP-WTR-004774";
"1469";"4355-VZ-DP-22006004";"AA";"22-PFD-6004";"2122-TTMCP-00031";"CPC-RLPP-WTR-004776";
"1470";"4355-VZ-DP-22005014";"AA";"22-PFD-5014";"2122-TTMCP-00031";"CPC-RLPP-WTR-004772";
"1471";"4355-VZ-DP-22008001";"AA";"22-PFD-8001";"2122-TTMCP-00031";"CPC-RLPP-WTR-004779";
"1472";"4355-VZ-DP-22006005";"AA";"22-PFD-6005";"2122-TTMCP-00031";"CPC-RLPP-WTR-004777";
"1473";"4355-VZ-DP-22005013";"AA";"22-PFD-5013";"2122-TTMCP-00031";"CPC-RLPP-WTR-004792";
"1474";"4355-VZ-DP-22008004";"AA";"22-PFD-8004";"2122-TTMCP-00031";"CPC-RLPP-WTR-004782";
"1475";"4355-VZ-DP-22008010";"AA";"22-PFD-8010";"2122-TTMCP-00031";"CPC-RLPP-WTR-004785";
"1476";"4355-VZ-DP-22008003";"AA";"22-PFD-8003";"2122-TTMCP-00031";"CPC-RLPP-WTR-004781";
"1477";"4355-VZ-DP-22009008";"AA";"22-PFD-9008";"2122-TTMCP-00031";"CPC-RLPP-WTR-004787";
"1478";"4355-VZ-DP-22008009";"AA";"22-PFD-8009";"2122-TTMCP-00031";"CPC-RLPP-WTR-004784";
"1479";"4355-VZ-DP-22008006";"AA";"22-PFD-8006";"2122-TTMCP-00031";"CPC-RLPP-WTR-004783";
"1480";"4355-VZ-DP-22008002";"AA";"22-PFD-8002";"2122-TTMCP-00031";"CPC-RLPP-WTR-004780";
"1481";"4355-VZ-DP-22008012";"AA";"22-PFD-8012";"2122-TTMCP-00031";"CPC-RLPP-WTR-004786";
"1482";"4355-VZ-SG-21000002";"AA";"21-PRPH-00002";"TRM_048";"CPC-RLPP-WTR-003509";
