"FlowRunName";"Status";"LocalStartTime";"LocalEndTime";"Trigger Property: DistributionMatrix";"Trigger Property: DocumentNumber";"Trigger Property: Message-Communication";"Trigger Property: Message-Warning";"Trigger Property: SiteURL";"Trigger Property: Transmittal";"FlowRunLink";"FlowError"
"08584986118542299900263339667CU196";"Succeeded";"12/19/2023 3:10:31 PM";"12/19/2023 3:10:39 PM";"DistributionMatrixClientTransmittal";"4300-KK-SE-530280110";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/K/K/SE/4300-KK-SE-530280110/N/CMTD/'>4300-KK-SE-530280110 - N - STEAM REDUCTION AND DESUPERHEATING VALVES DATA SHEETS-UNIT 53- Issued for Approval - Proceed as Commented. </a>";"Document <b>4300-KK-SE-530280110</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986118542299900263339667CU196";"N/A"
"08584986117820050156375156475CU35";"Succeeded";"12/19/2023 3:11:43 PM";"12/19/2023 3:11:49 PM";"DistributionMatrixClientTransmittal";"4300-AQ-DA-300U01005";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43X4DigitalDocuments/A/Q/DA/4300-AQ-DA-300U01005/Q1/CMTD/'>4300-AQ-DA-300U01005 - Q1 - UNDERGROUND SERVICES UG AREA LAYOUT CONSTRUCTION DRAWINGS - UNIT 30 - PART 05- Approved for Construction - Revised - Approved. </a>";"Document <b>4300-AQ-DA-300U01005</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43X4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986117820050156375156475CU35";"N/A"
"08584986117636703930646498265CU02";"Succeeded";"12/19/2023 3:12:01 PM";"12/19/2023 3:12:08 PM";"DistributionMatrixClientTransmittal";"4300-KK-SE-540280110";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/K/K/SE/4300-KK-SE-540280110/N/CMTD/'>4300-KK-SE-540280110 - N - STEAM REDUCTION AND DESUPERHEATING VALVES DATA SHEETS-UNIT 54- Issued for Approval - Proceed as Commented. </a>";"Document <b>4300-KK-SE-540280110</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986117636703930646498265CU02";"N/A"
"08584986117629292009293686813CU196";"Succeeded";"12/19/2023 3:12:02 PM";"12/19/2023 3:12:13 PM";;"4399-AA-DX-3F00300000002";"New document uploaded and ready for internal workflow:";"Document 4399-AA-DX-3F00300000002 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4399DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986117629292009293686813CU196";"N/A"
"08584986117624256073807377326CU36";"Succeeded";"12/19/2023 3:12:03 PM";"12/19/2023 3:12:15 PM";;"4399-AA-DX-3F00300000001";"New document uploaded and ready for internal workflow:";"Document 4399-AA-DX-3F00300000001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4399DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986117624256073807377326CU36";"N/A"
"08584986117614234271500317673CU15";"Succeeded";"12/19/2023 3:12:04 PM";"12/19/2023 3:12:16 PM";;"4399-AA-DX-3F00300000003";"New document uploaded and ready for internal workflow:";"Document 4399-AA-DX-3F00300000003 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4399DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986117614234271500317673CU15";"N/A"
"08584986116932025468117758014CU39";"Succeeded";"12/19/2023 3:13:12 PM";"12/19/2023 3:13:19 PM";"DistributionMatrixClientTransmittal";"4300-KK-SE-126000110";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/K/K/SE/4300-KK-SE-126000110/N/CMTD/'>4300-KK-SE-126000110 - N - STEAM REDUCTION AND DESUPERHEATING VALVES DATASHEETS UNIT 126- Issued for Approval - Proceed as Commented. </a>";"Document <b>4300-KK-SE-126000110</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986116932025468117758014CU39";"N/A"
"08584986116728965158014707477CU35";"Succeeded";"12/19/2023 3:13:32 PM";"12/19/2023 3:13:45 PM";;"K484-0000-0000-RT-6251-01";"New document uploaded and ready for internal workflow:";"Document K484-0000-0000-RT-6251-01 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K484DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986116728965158014707477CU35";"N/A"
"08584986116727002687663488385CU10";"Succeeded";"12/19/2023 3:13:32 PM";"12/19/2023 3:13:42 PM";;"K484-0000-0000-NM-1900-01";"New document uploaded and ready for internal workflow:";"Document K484-0000-0000-NM-1900-01 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K484DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986116727002687663488385CU10";"N/A"
"08584986116509467904497944335CU199";"Succeeded";"12/19/2023 3:13:54 PM";"12/19/2023 3:14:00 PM";"DistributionMatrixClientTransmittal";"4300-BH-MR-U40000209";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/B/H/MR/4300-BH-MR-U40000209/P/CMTD/'>4300-BH-MR-U40000209 - P - BOROUGE 4 U&O - MATERIAL REQUISITION - HVAC SYSTEMS - BLAST PROTECTION VALVES- Approved for Purchase - Proceed as Commented. </a>";"Document <b>4300-BH-MR-U40000209</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986116509467904497944335CU199";"N/A"
"08584986116497770910129111376CU15";"Succeeded";"12/19/2023 3:13:55 PM";"12/19/2023 3:14:03 PM";"DistributionMatrixClientTransmittal";"4300-KK-SE-600280110";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/K/K/SE/4300-KK-SE-600280110/N/CMTD/'>4300-KK-SE-600280110 - N - STEAM REDUCTION AND DESUPERHEATING VALVES DATA SHEETS-UNIT 60- Issued for Approval - Proceed as Commented. </a>";"Document <b>4300-KK-SE-600280110</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986116497770910129111376CU15";"N/A"
"08584986116276510089830852350CU00";"Succeeded";"12/19/2023 3:14:17 PM";"12/19/2023 3:14:31 PM";;"4398-FZ-SG-00000001";"New document uploaded and ready for internal workflow:";"Document 4398-FZ-SG-00000001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4398DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986116276510089830852350CU00";"N/A"
"08584986115335624577309221740CU04";"Succeeded";"12/19/2023 3:15:51 PM";"12/19/2023 3:15:58 PM";"DistributionMatrixClientTransmittal";"4325-AA-CS-33385101";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/4325DigitalDocuments/A/A/CS/4325-AA-CS-33385101/1/CMTD/'>4325-AA-CS-33385101 - 1 - REINFORCED CONCRETE-PACKAGE 3-91-PU-002-CALCULATION REPORT- FINAL ISSUE - 1 - Approved without comments. </a>";"Document <b>4325-AA-CS-33385101</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/4325DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986115335624577309221740CU04";"N/A"
"08584986114424680133572911270CU13";"Succeeded";"12/19/2023 3:17:23 PM";"12/19/2023 3:17:27 PM";"DistributionMatrixClientTransmittal";"4300-BH-CS-600280464-03";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/B/H/CS/4300-BH-CS-600280464-03/L2/CMTD/'>4300-BH-CS-600280464-03 - L2 - HVAC SYSTEM – SEAWATER/COOLING WATER SUBSTATION & SIS – DUCTS AND PIPES SIZING AND PRESSURE DROP CALCULATION REPORT- Issued for Information - Revised - Information Only. </a>";"Document <b>4300-BH-CS-600280464-03</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986114424680133572911270CU13";"N/A"
"08584986114407683418581900298CU14";"Succeeded";"12/19/2023 3:17:24 PM";"12/19/2023 3:17:30 PM";"DistributionMatrixClientTransmittal";"4300-BH-CS-600280464-01";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/B/H/CS/4300-BH-CS-600280464-01/P1/CMTD/'>4300-BH-CS-600280464-01 - P1 - HVAC SYSTEM – SEAWATER/COOLING WATER SUBSTATION AND SIS – THERMAL CALCULATION REPORT- Approved for Design - Revised - Proceed as Commented. </a>";"Document <b>4300-BH-CS-600280464-01</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986114407683418581900298CU14";"N/A"
"08584986114325606416545951000CU34";"Succeeded";"12/19/2023 3:17:32 PM";"12/19/2023 3:17:40 PM";"DistributionMatrixClientTransmittal";"4300-KK-MR-U40000362";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/K/K/MR/4300-KK-MR-U40000362/P/CMTD/'>4300-KK-MR-U40000362 - P - MATERIAL REQUISITION FOR JUNCTION BOX, CABLE GLANDS AND FITTINGS- Approved for Purchase - Approved. </a>";"Document <b>4300-KK-MR-U40000362</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986114325606416545951000CU34";"N/A"
"08584986113882338022142684335CU14";"Succeeded";"12/19/2023 3:18:17 PM";"12/19/2023 3:18:21 PM";"DistributionMatrixClientTransmittal";"4300-KK-SE-130001256";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/K/K/SE/4300-KK-SE-130001256/P/CMTD/'>4300-KK-SE-130001256 - P - GAUGE GLASSES / MAGNETIC GAUGE LEVEL INDICATOR DATA SHEETS - B3 EU3 REVAMPING- Approved For Design - Approved. </a>";"Document <b>4300-KK-SE-130001256</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986113882338022142684335CU14";"N/A"
"08584986113158994556380588124CU199";"Succeeded";"12/19/2023 3:19:29 PM";"12/19/2023 3:19:36 PM";"DistributionMatrixClientTransmittal";"4300-KK-SE-120001256";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/K/K/SE/4300-KK-SE-120001256/P/CMTD/'>4300-KK-SE-120001256 - P - GAUGE GLASSES / MAGNETIC GAUGE LEVEL INDICATOR DATA SHEETS - B2 EU2 REVAMPING- Approved For Design - Approved. </a>";"Document <b>4300-KK-SE-120001256</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986113158994556380588124CU199";"N/A"
"08584986112684887892240544303CU00";"Succeeded";"12/19/2023 3:20:16 PM";"12/19/2023 3:20:25 PM";"DistributionMatrixClientTransmittal";"4300-KK-SE-680280256B";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/K/K/SE/4300-KK-SE-680280256B/P/CMTD/'>4300-KK-SE-680280256B - P - GAUGE GLASSES / MAGNETIC GAUGE LEVEL INDICATOR DATA SHEETS-UNIT 68 (B3)- Approved For Design - Proceed as Commented. </a>";"Document <b>4300-KK-SE-680280256B</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986112684887892240544303CU00";"N/A"
"08584986111765032946749552895CU10";"Succeeded";"12/19/2023 3:21:48 PM";"12/19/2023 3:22:29 PM";"DistributionMatrixClientTransmittal";"4300-KK-SE-560280110";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/K/K/SE/4300-KK-SE-560280110/N/CMTD/'>4300-KK-SE-560280110 - N - STEAM REDUCTION AND DESUPERHEATING VALVES DATA SHEETS-UNIT 56- Issued for Approval - Proceed as Commented. </a>";"Document <b>4300-KK-SE-560280110</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986111765032946749552895CU10";"N/A"
"08584986111168636684498285935CU06";"Succeeded";"12/19/2023 3:22:48 PM";"12/19/2023 3:22:56 PM";"DistributionMatrixClientTransmittal";"4300-BK-LK-990406491-51";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/B/K/LK/4300-BK-LK-990406491-51/L/CMTD/'>4300-BK-LK-990406491-51 - L - BUILDING AUTOMATION SYSTEM – CONTRACTOR BUILDING - HVAC CONTROL SYSTEM CABLE LIST- Issued for Information - Information Only. </a>";"Document <b>4300-BK-LK-990406491-51</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986111168636684498285935CU06";"N/A"
"08584986110995892089515706841CU14";"Succeeded";"12/19/2023 3:23:05 PM";"12/19/2023 3:23:12 PM";;"4305-XH-SE-000000MR1381002";"New document uploaded and ready for internal workflow:";"Document 4305-XH-SE-000000MR1381002 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4305DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986110995892089515706841CU14";"N/A"
"08584986110079900015082986074CU37";"Succeeded";"12/19/2023 3:24:37 PM";"12/19/2023 3:25:32 PM";;"K461-AA-DC-590DW174500117";"New document uploaded and ready for internal workflow:";"Document K461-AA-DC-590DW174500117 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K461DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986110079900015082986074CU37";"N/A"
"08584986110079855705828663829CU07";"Succeeded";"12/19/2023 3:24:37 PM";"12/19/2023 3:24:45 PM";;"K461-AA-DC-590DW174500114";"New document uploaded and ready for internal workflow:";"Document K461-AA-DC-590DW174500114 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K461DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986110079855705828663829CU07";"N/A"
"08584986110079678419012838265CU38";"Succeeded";"12/19/2023 3:24:37 PM";"12/19/2023 3:24:46 PM";;"K461-AA-DC-590DW174500123";"New document uploaded and ready for internal workflow:";"Document K461-AA-DC-590DW174500123 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K461DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986110079678419012838265CU38";"N/A"
"08584986110077946871300556372CU33";"Succeeded";"12/19/2023 3:24:37 PM";"12/19/2023 3:24:48 PM";;"K461-AA-DC-590DW174500115";"New document uploaded and ready for internal workflow:";"Document K461-AA-DC-590DW174500115 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K461DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986110077946871300556372CU33";"N/A"
"08584986110077549532674158986CU08";"Succeeded";"12/19/2023 3:24:37 PM";"12/19/2023 3:25:00 PM";;"K461-AA-DC-590DW174500118";"New document uploaded and ready for internal workflow:";"Document K461-AA-DC-590DW174500118 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K461DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986110077549532674158986CU08";"N/A"
"08584986110076480331350916450CU11";"Succeeded";"12/19/2023 3:24:37 PM";"12/19/2023 3:24:46 PM";;"K461-AA-DC-590DW174500122";"New document uploaded and ready for internal workflow:";"Document K461-AA-DC-590DW174500122 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K461DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986110076480331350916450CU11";"N/A"
"08584986110075242625258457624CU37";"Succeeded";"12/19/2023 3:24:37 PM";"12/19/2023 3:24:48 PM";;"K461-AA-DC-590DW174500119";"New document uploaded and ready for internal workflow:";"Document K461-AA-DC-590DW174500119 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K461DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986110075242625258457624CU37";"N/A"
"08584986110074986439650960950CU06";"Succeeded";"12/19/2023 3:24:38 PM";"12/19/2023 3:24:49 PM";;"K461-AA-DC-590DW174500121";"New document uploaded and ready for internal workflow:";"Document K461-AA-DC-590DW174500121 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K461DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986110074986439650960950CU06";"N/A"
"08584986110070722896773251059CU36";"Succeeded";"12/19/2023 3:24:38 PM";"12/19/2023 3:24:53 PM";;"K461-AA-DC-590DW174500116";"New document uploaded and ready for internal workflow:";"Document K461-AA-DC-590DW174500116 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K461DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986110070722896773251059CU36";"N/A"
"08584986110068829331410530479CU199";"Succeeded";"12/19/2023 3:24:38 PM";"12/19/2023 3:24:48 PM";;"K461-AA-DC-590DW174500120";"New document uploaded and ready for internal workflow:";"Document K461-AA-DC-590DW174500120 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K461DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986110068829331410530479CU199";"N/A"
"08584986110008714423398386371CU192";"Succeeded";"12/19/2023 3:24:44 PM";"12/19/2023 3:24:49 PM";"DistributionMatrixClientTransmittal";"4300-BJ-DE-990375456-11";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/B/J/DE/4300-BJ-DE-990375456-11/L/CMTD/'>4300-BJ-DE-990375456-11 - L - BUILDING AUTOMATION SYSTEM –  MAIN GUARD HOUSE - HVAC CONTROL SYSTEM - INSTRUMENTS LAYOUT- Issued for Company Review - Proceed as Commented. </a>";"Document <b>4300-BJ-DE-990375456-11</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986110008714423398386371CU192";"N/A"
"08584986109995298688056260965CU32";"Succeeded";"12/19/2023 3:24:45 PM";"12/19/2023 3:24:56 PM";"DistributionMatrixClientTransmittal";"4300-BJ-DE-990376457-11";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/B/J/DE/4300-BJ-DE-990376457-11/L/CMTD/'>4300-BJ-DE-990376457-11 - L - BUILDING AUTOMATION SYSTEM –  SECONDARY GUARD HOUSE - HVAC CONTROL SYSTEM - INSTRUMENTS LAYOUT- Issued for Company Review - Proceed as Commented. </a>";"Document <b>4300-BJ-DE-990376457-11</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986109995298688056260965CU32";"N/A"
"08584986109718885825312898791CU13";"Succeeded";"12/19/2023 3:25:13 PM";"12/19/2023 3:25:40 PM";"DistributionMatrixClientTransmittal";"4325-AA-DC-33385101";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/4325DigitalDocuments/A/A/DC/4325-AA-DC-33385101/2S/CMTD/'>4325-AA-DC-33385101 - 2S - CONCRETE DRAWING RAW WATER BIOCIDE DOSING PACKAGE 333-KG391PU002 (3-91-PU-002) F/W & R/F DETAILS OF FOUNDATION- ISSUED FOR CONSTRUCTION - 1 - Approved without comments. </a>";"Document <b>4325-AA-DC-33385101</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/4325DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986109718885825312898791CU13";"N/A"
"08584986109439483277733671109CU04";"Succeeded";"12/19/2023 3:25:41 PM";"12/19/2023 3:25:50 PM";"DistributionMatrixClientTransmittal";"4300-BJ-DD-133009408-02";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments/B/J/DD/4300-BJ-DD-133009408-02/L/CMTD/'>4300-BJ-DD-133009408-02 - L - BUILDING AUTOMATION SYSTEM – PE7 DRY AREA SUBSTATION & SIS - HVAC CONTROL SYSTEM- INTERLOCKING DESCRIPTION- Issued for Company Review - Proceed as Commented. </a>";"Document <b>4300-BJ-DD-133009408-02</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986109439483277733671109CU04";"N/A"
"08584986108956392481673224381CU06";"Succeeded";"12/19/2023 3:26:29 PM";"12/19/2023 3:26:35 PM";"DistributionMatrixClientTransmittal";"4300-KK-BE-P40000115";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments/K/K/BE/4300-KK-BE-P40000115/L1/CMTD/'>4300-KK-BE-P40000115 - L1 - BALL VALVES BID EVALUATION- Issued for Company Review - Revised - Proceed as Commented. </a>";"Document <b>4300-KK-BE-P40000115</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986108956392481673224381CU06";"N/A"
"08584986108147655687842978943CU02";"Succeeded";"12/19/2023 3:27:50 PM";"12/19/2023 3:27:55 PM";"DistributionMatrixClientTransmittal";"4300-KK-BE-P40000288";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments/K/K/BE/4300-KK-BE-P40000288/L1/CMTD/'>4300-KK-BE-P40000288 - L1 - TEMPERATURE GAUGES BID EVALUATION- Issued for Company Review - Revised - Proceed as Commented. </a>";"Document <b>4300-KK-BE-P40000288</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986108147655687842978943CU02";"N/A"
"08584986106676729769772206872CU08";"Succeeded";"12/19/2023 3:30:17 PM";"12/19/2023 3:30:24 PM";"DistributionMatrixClientTransmittal";"4300-WZ-SG-600280010";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments/W/Z/SG/4300-WZ-SG-600280010/N/CMTD/'>4300-WZ-SG-600280010 - N - ALARM AND TRIP LIST SEAWATER (U60)- Issued for Approval - Proceed as Commented. </a>";"Document <b>4300-WZ-SG-600280010</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986106676729769772206872CU08";"N/A"
